Unnamed: 0,gene_name,sample1
ENSG00000227557.1,MTND3P9,0
ENSG00000227560.1,RP11-139K1.2,7229.369831
ENSG00000227562.1,RP11-796I2.1,0
ENSG00000227563.1,RNF11B,0
ENSG00000227564.2,LINC00376,0
ENSG00000227568.1,SNX18P26,0
ENSG00000227573.2,RP5-1166A24.1,0
ENSG00000227574.2,RP13-1039J1.3,0
ENSG00000227578.1,RPS3AP53,2588.555118
ENSG00000227579.4,RP1-35C21.2,1717.608428
ENSG00000227581.2,RP13-140E4.1,0
ENSG00000227582.2,RP11-262H14.7,0
ENSG00000227583.1,RP11-119F7.3,540.6431897
ENSG00000227584.1,MTND4P5,0
ENSG00000227585.2,RP11-103C3.2,0
ENSG00000227586.5,RP11-162A23.5,4724.68242
ENSG00000227588.2,CNTN4-AS2,0
ENSG00000227589.1,RP5-1092A11.5,1602.569667
ENSG00000227590.2,ATP5G1P5,0
ENSG00000227591.4,RP1-28O10.1,2533.202367
ENSG00000227592.1,PIGFP3,0
ENSG00000227593.2,RP11-715G18.3,0
ENSG00000227597.1,AC019100.7,4273.519112
ENSG00000227598.1,RP1-167A14.2,13600.33582
ENSG00000227599.1,RP4-753D4.2,0
ENSG00000227602.1,RP3-445N2.1,0
ENSG00000227603.1,RP11-165J3.6,32642.01718
ENSG00000227604.3,TOMM22P3,0
ENSG00000227606.2,AC005392.13,0
ENSG00000227607.2,SUMO2P2,0
ENSG00000227609.2,TMEM183AP1,0
ENSG00000227610.1,FRMPD3-AS1,0
ENSG00000227611.1,LINC01074,0
ENSG00000227613.1,QRSL1P2,0
ENSG00000227615.1,RP11-864N7.2,716724.8501
ENSG00000227616.1,AC063976.1,0
ENSG00000227617.7,CERS6-AS1,936.4779733
ENSG00000227619.1,RP11-492E3.2,4440.603414
ENSG00000227620.4,ALG1L8P,2119.890402
ENSG00000227621.1,PHBP11,0
ENSG00000227623.1,AC073987.2,0
ENSG00000227624.2,SNRPEP3,0
ENSG00000227625.2,RP11-520H14.1,3872.876695
ENSG00000227627.1,RP1-101K10.6,1215.02014
ENSG00000227629.1,SLC25A15P1,0
ENSG00000227630.2,LINC01132,2973.323738
ENSG00000227632.2,AC018804.6,651.74624
ENSG00000227633.1,RBMY2YP,0
ENSG00000227634.1,RP11-431K24.3,810.4208779
ENSG00000227635.1,USP9YP21,0
ENSG00000227638.2,HNRNPA1P14,8184.817487
ENSG00000227640.2,SOX21-AS1,0
ENSG00000227644.2,HIGD1AP11,0
ENSG00000227645.2,RPL7P54,0
ENSG00000227646.6,STEAP2-AS1,333.4264705
ENSG00000227649.1,RP11-522L3.9,0
ENSG00000227653.1,ISCA1P6,0
ENSG00000227657.1,SERPINA7P1,0
ENSG00000227658.1,AC005160.3,0
ENSG00000227659.1,CLYBL-AS2,579.5383832
ENSG00000227660.1,RP11-162J8.2,0
ENSG00000227661.1,AC073869.10,0
ENSG00000227663.1,RPL7P2,1502.907374
ENSG00000227666.1,CYCSP24,10196.94117
ENSG00000227667.1,RP11-331H2.3,0
ENSG00000227671.4,RP11-488L18.4,308797.3685
ENSG00000227673.1,RP11-243J18.2,2565.472461
ENSG00000227674.1,LINC00355,214.4724049
ENSG00000227676.3,LINC01068,1112.649658
ENSG00000227678.6,RP11-73O6.3,831.6156428
ENSG00000227679.1,RP11-453N3.1,0
ENSG00000227680.1,AC108051.2,1467.319404
ENSG00000227681.4,RP11-307P5.1,3814.798829
ENSG00000227682.2,ATP5A1P2,0
ENSG00000227683.1,RP11-445N18.5,3011.433094
ENSG00000227684.1,CROCCP4,808.7935267
ENSG00000227685.1,AC087499.10,649.6438328
ENSG00000227687.1,RP4-681L3.2,0
ENSG00000227688.2,HNRNPA3P2,0
ENSG00000227689.1,SRP68P2,3171.489577
ENSG00000227692.1,MED28P3,8343.824745
ENSG00000227693.1,GSTM3P1,0
ENSG00000227694.1,AC005884.1,10261.88984
ENSG00000227695.4,DNMBP-AS1,15862.87852
ENSG00000227698.1,AP001619.2,8109.647845
ENSG00000227700.1,RP11-301M17.1,0
ENSG00000227702.1,LINC00111,0
ENSG00000227704.1,RP1-266L20.4,0
ENSG00000227705.1,RP11-15M15.2,0
ENSG00000227706.3,RP11-301G19.1,0
ENSG00000227707.1,SDAD1P3,0
ENSG00000227708.1,AC079150.3,0
ENSG00000227709.4,RP11-118D22.3,0
ENSG00000227710.1,LL22NC03-30E12.13,0
ENSG00000227711.2,RP11-275O4.5,294.4292225
ENSG00000227712.1,RP11-418J17.3,0
ENSG00000227713.1,AC116609.1,0
ENSG00000227714.1,MTND6P18,0
ENSG00000227716.1,AP000459.7,0
ENSG00000227717.4,RP11-578F21.4,0
ENSG00000227718.1,AC016730.1,0
ENSG00000227719.1,AC006042.6,295166.4193
ENSG00000227721.1,RPSAP64,0
ENSG00000227722.1,RP5-1059H15.1,0
ENSG00000227723.1,CTA-31J9.2,0
ENSG00000227725.3,GCOM2,0
ENSG00000227726.1,AP001271.3,7820.95488
ENSG00000227728.2,RP11-690C23.4,0
ENSG00000227729.3,RD3L,0
ENSG00000227730.2,MTND6P5,1573.356157
ENSG00000227733.7,RP4-565E6.1,253.852422
ENSG00000227734.1,RP11-49L2.1,2658.608425
ENSG00000227735.1,CYCSP5,0
ENSG00000227736.1,AC007163.9,0
ENSG00000227737.2,OR8B1P,0
ENSG00000227738.1,AC092646.2,0
ENSG00000227740.1,RP11-318C24.2,3678.348642
ENSG00000227741.1,RP11-536C5.7,3318.206142
ENSG00000227742.1,CALR4P,4257.707995
ENSG00000227743.1,RP4-745K6.1,0
ENSG00000227744.4,FLJ43879,0
ENSG00000227745.1,AC098826.5,618.7084122
ENSG00000227747.2,RP11-16L9.1,1019.694117
ENSG00000227748.1,RP11-497D6.3,1770.457918
ENSG00000227751.1,RP1-20B21.4,0
ENSG00000227753.3,RP11-216N21.1,1307.724598
ENSG00000227755.1,AP000344.4,104874.578
ENSG00000227757.3,AP000282.2,0
ENSG00000227758.1,HCG9P5,7160.51869
ENSG00000227759.2,VTI1BP4,0
ENSG00000227760.2,RP11-298E10.1,0
ENSG00000227762.4,GUSBP8,0
ENSG00000227764.1,RP11-354K1.1,334.5341996
ENSG00000227765.4,RP11-162O12.2,37760.54778
ENSG00000227766.1,HCG4P5,671704.2457
ENSG00000227769.6,AC072062.3,105.6331435
ENSG00000227770.1,RPL7P12,0
ENSG00000227773.1,ASH1L-IT1,1798.121323
ENSG00000227775.3,RP1-283E3.4,38540.66783
ENSG00000227776.1,AKR1D1P1,0
ENSG00000227777.1,RP4-738P11.3,651.74624
ENSG00000227779.1,GS1-164F24.1,0
ENSG00000227782.2,CTC-529I10.2,60768.42934
ENSG00000227784.1,ZNF965P,0
ENSG00000227785.1,AC092013.1,0
ENSG00000227788.1,AC012363.8,4179.291064
ENSG00000227789.1,AC098817.3,0
ENSG00000227790.5,AC015922.5,294.4292225
ENSG00000227791.3,AC007365.4,23744.62393
ENSG00000227795.1,AC092796.1,0
ENSG00000227799.1,AC012358.4,27526.0525
ENSG00000227800.1,IGHD4-17,0
ENSG00000227802.1,DNAJB3,318.1510081
ENSG00000227803.2,RP11-239H6.2,2119.890402
ENSG00000227805.1,RP11-248J23.5,1728.665993
ENSG00000227806.1,OR5W1P,0
ENSG00000227809.1,RP11-171A24.2,0
ENSG00000227811.2,FAM212B-AS1,0
ENSG00000227813.1,RP1-180M12.1,0
ENSG00000227814.3,MRPS17P9,0
ENSG00000227815.2,RP11-195C7.3,1519.92142
ENSG00000227817.4,ARHGAP42P1,0
ENSG00000227818.1,RP11-227F8.2,0
ENSG00000227824.1,AC122136.2,0
ENSG00000227825.4,SLC9A7P1,486.5951994
ENSG00000227827.3,RP11-958N24.2,20317.39502
ENSG00000227830.1,TRIM60P3Y,0
ENSG00000227832.1,ST13P21,0
ENSG00000227834.1,AP003385.2,0
ENSG00000227835.7,CARM1P1,0
ENSG00000227836.1,AC008850.3,0
ENSG00000227837.1,TRIM60P11Y,0
ENSG00000227838.1,RP1-213J1P__B.1,0
ENSG00000227840.1,KRTAP8-3P,0
ENSG00000227841.1,MTND5P31,0
ENSG00000227842.1,AC093166.2,0
ENSG00000227845.2,RP11-184B22.2,911.2651048
ENSG00000227846.1,UGT1A11P,0
ENSG00000227847.1,RP11-420H19.2,0
ENSG00000227848.1,SUCLA2-AS1,16052.79326
ENSG00000227850.1,SEPT2P1,0
ENSG00000227851.1,RP11-381K7.1,0
ENSG00000227852.1,RP11-156G14.6,9705.522321
ENSG00000227854.1,RP11-307O1.1,7745.753391
ENSG00000227855.3,DPY19L2P3,8031.018059
ENSG00000227857.2,RP4-533D7.5,3564.41749
ENSG00000227860.1,MTND5P18,0
ENSG00000227862.1,HNRNPA1P31,0
ENSG00000227863.2,AC002383.2,0
ENSG00000227864.1,ARL5AP1,0
ENSG00000227867.1,TCEB1P11,0
ENSG00000227868.5,C1orf234,5509.13767
ENSG00000227869.1,RP11-807H17.1,1687.033199
ENSG00000227871.1,USP9YP12,0
ENSG00000227873.1,RP3-389A20.2,0
ENSG00000227874.1,GRAMD4P1,0
ENSG00000227875.2,RP11-426M1.2,0
ENSG00000227877.5,LINC00948,136.9531371
ENSG00000227878.2,AC114760.1,0
ENSG00000227879.2,PSPC1P1,3634.097831
ENSG00000227880.1,RP11-46E17.6,0
ENSG00000227881.1,ASS1P5,0
ENSG00000227882.1,PRKRIRP6,0
ENSG00000227883.1,ATP6V0E1P4,0
ENSG00000227885.1,RP11-79N23.1,14689.59349
ENSG00000227887.1,RPS26P13,7323.257751
ENSG00000227888.4,FAM66A,1318.426109
ENSG00000227890.1,PSMA2P3,596.7098908
ENSG00000227892.1,OR5P4P,0
ENSG00000227893.1,LINC00352,0
ENSG00000227895.5,ISX-AS1,7975.825274
ENSG00000227896.2,RP11-77P6.2,15015.31266
ENSG00000227902.2,AC062032.1,0
ENSG00000227905.1,MED6P1,0
ENSG00000227906.6,SNAP25-AS1,0
ENSG00000227907.1,RP11-102C16.3,28515.33992
ENSG00000227908.3,FLJ31104,1055.777657
ENSG00000227910.1,RP11-73B2.6,459.7935803
ENSG00000227911.3,RP11-141M1.1,0
ENSG00000227912.1,RP11-69C17.3,0
ENSG00000227913.1,KRT8P44,596.7098908
ENSG00000227914.3,RP11-130C19.3,667.4054289
ENSG00000227915.1,TCEB1P16,0
ENSG00000227917.2,RP11-143M1.3,0
ENSG00000227919.1,AL353997.11,0
ENSG00000227920.2,RP1-153P14.5,0
ENSG00000227922.1,SPTLC1P5,3196.66013
ENSG00000227923.1,RP5-905H7.7,0
ENSG00000227924.2,RBPJP6,0
ENSG00000227925.1,RP11-191N8.2,0
ENSG00000227927.2,MACROD2-IT1,0
ENSG00000227929.3,SRGAP3-AS3,0
ENSG00000227930.1,AC009508.1,0
ENSG00000227932.1,RP13-16H11.2,0
ENSG00000227933.1,RP11-331F9.4,1403.411764
ENSG00000227934.1,RP11-423F24.3,2108.791499
ENSG00000227935.1,RP6-102O10.1,0
ENSG00000227937.1,MTND2P30,0
ENSG00000227938.1,AC104695.4,0
ENSG00000227939.1,RPL3P2,30467.91774
ENSG00000227940.1,RP11-372M18.1,0
ENSG00000227941.1,UQCRBP2,0
ENSG00000227942.1,FRMD8P1,0
ENSG00000227945.1,RP11-103C16.2,1071.221214
ENSG00000227946.1,AC007383.3,70505.8326
ENSG00000227947.1,RP11-543D5.1,10872.56672
ENSG00000227948.4,AC003989.4,0
ENSG00000227949.1,CYCSP46,0
ENSG00000227950.1,RP11-312B8.2,0
ENSG00000227952.2,RPL18AP17,0
ENSG00000227953.5,LINC01341,17793.45759
ENSG00000227954.5,TARID,51.2311341
ENSG00000227958.1,RP11-399H11.3,0
ENSG00000227959.1,RP11-276H7.2,25842.0268
ENSG00000227960.1,RP5-837I24.6,0
ENSG00000227962.1,RP11-382D8.3,9998.06466
ENSG00000227963.1,RP5-1074L1.1,4627.872574
ENSG00000227964.1,LINC01429,0
ENSG00000227965.1,AC098592.6,1519.92142
ENSG00000227968.1,AC004014.4,0
ENSG00000227969.1,NPM1P22,423.0873701
ENSG00000227970.1,NR1H5P,0
ENSG00000227971.1,RP11-600G3.1,0
ENSG00000227972.1,PRKRIRP3,0
ENSG00000227973.1,PIN4P1,10171.19132
ENSG00000227979.1,AC002127.2,0
ENSG00000227981.2,AC012668.3,0
ENSG00000227982.1,RPL7P30,1136.189496
ENSG00000227983.1,BRK1P2,0
ENSG00000227986.1,TRIM60P18,17512.1381
ENSG00000227987.1,AC092675.4,0
ENSG00000227988.1,TDGF1P1,0
ENSG00000227989.1,AC010141.8,0
ENSG00000227992.1,AC108463.2,4642.987623
ENSG00000227994.1,RP5-891H21.1,0
ENSG00000227995.1,RAB11AP1,623.497177
ENSG00000227999.1,MTND5P1,3515.163721
ENSG00000228000.1,RPL7AP65,538.4748346
ENSG00000228002.2,DHX9P1,130.9425151
ENSG00000228004.1,MYCLP2,0
ENSG00000228005.1,AC020743.2,525.1358231
ENSG00000228007.1,AC011933.2,5019.055157
ENSG00000228008.1,CTD-2330K9.3,14869.15526
ENSG00000228010.4,AC073343.13,2931.435053
ENSG00000228012.1,RP11-393M18.1,0
ENSG00000228013.1,RP11-350G8.5,229.3731072
ENSG00000228014.1,ZNF680P1,0
ENSG00000228015.1,AC074338.5,0
ENSG00000228016.1,RAPGEF4-AS1,154.410265
ENSG00000228019.1,RP11-166O4.4,10655.53377
ENSG00000228020.2,HNRNPA1P46,429.8603803
ENSG00000228021.6,RP11-383C5.3,706.9401954
ENSG00000228022.4,HCG20,3231.634529
ENSG00000228024.1,CYP1D1P,0
ENSG00000228027.1,RP1-251M9.3,0
ENSG00000228028.2,AC069257.8,2816.637597
ENSG00000228030.2,AC019084.7,0
ENSG00000228031.2,AC078842.3,0
ENSG00000228033.4,AC010967.2,0
ENSG00000228034.1,HMGN2P21,2983.549454
ENSG00000228035.1,RP4-663N10.1,0
ENSG00000228036.1,HSPD1P9,0
ENSG00000228037.1,RP3-395M20.9,265731.3096
ENSG00000228038.1,VN1R51P,852.4427012
ENSG00000228039.3,KB-1125A3.10,0
ENSG00000228040.1,RP3-522D1.2,0
ENSG00000228041.2,RP4-581F12.1,0
ENSG00000228042.2,RP11-441A11.1,0
ENSG00000228043.4,AC097721.2,6135.25021
ENSG00000228044.2,RP4-781K5.4,182.9982628
ENSG00000228045.1,DNAJA1P6,0
ENSG00000228046.2,RP11-15B24.2,0
ENSG00000228048.1,RP11-598C10.1,0
ENSG00000228049.6,POLR2J2,0
ENSG00000228050.1,TOP3BP1,2626.820715
ENSG00000228051.1,RP11-325E14.2,0
ENSG00000228053.1,RP11-151F5.2,5898.439821
ENSG00000228054.2,RANP5,0
ENSG00000228055.2,LINC00864,0
ENSG00000228056.3,CFL1P3,0
ENSG00000228057.1,SEC63P1,12486.79481
ENSG00000228058.1,RP11-552D4.1,0
ENSG00000228060.1,RP11-69E11.8,16081.92719
ENSG00000228061.4,Z83001.1,427.1253195
ENSG00000228063.1,LYPLAL1-AS1,556.3248292
ENSG00000228064.1,AC023469.2,0
ENSG00000228065.9,LINC01515,10665.92941
ENSG00000228067.1,RP11-61J19.3,0
ENSG00000228069.1,RP11-100G15.3,1551.139318
ENSG00000228071.4,RPL7P47,5795.383832
ENSG00000228072.1,RP11-255A11.2,0
ENSG00000228073.1,AC133106.2,0
ENSG00000228074.1,UBBP5,1514.20743
ENSG00000228075.4,BOD1L2,0
ENSG00000228076.2,RP11-475E11.2,0
ENSG00000228078.1,HLA-U,134259.7254
ENSG00000228079.2,AC012368.1,6473.236762
ENSG00000228081.2,RP11-385M4.2,0
ENSG00000228082.1,RP1-121G13.2,0
ENSG00000228083.2,IFNA14,0
ENSG00000228084.1,RP5-884G6.2,40585.38265
ENSG00000228085.1,AC004920.2,0
ENSG00000228086.1,RP5-837M10.4,680.3702303
ENSG00000228089.1,PNKDP1,936.6957589
ENSG00000228092.1,COX6CP15,0
ENSG00000228095.3,RP11-361M4.1,0
ENSG00000228097.1,RP11-39K24.12,0
ENSG00000228098.1,AC110620.1,0
ENSG00000228100.1,AC016912.3,0
ENSG00000228105.1,RP3-340N1.6,0
ENSG00000228106.4,RP11-452F19.3,111150.4743
ENSG00000228107.1,AP000692.9,20274.11961
ENSG00000228108.1,AC092839.3,0
ENSG00000228109.1,MFI2-AS1,98661.44881
ENSG00000228110.4,ST13P19,1433.377852
ENSG00000228111.1,TPT1P2,800.7538297
ENSG00000228112.1,AC112220.2,0
ENSG00000228113.6,AC003991.3,666.025922
ENSG00000228115.1,RP11-165F24.5,11993.42461
ENSG00000228118.3,LOC124685,2632.543636
ENSG00000228120.2,AP001631.10,0
ENSG00000228121.1,PHBP3,983.5877322
ENSG00000228122.1,MTND1P17,0
ENSG00000228123.4,RP11-15B24.3,0
ENSG00000228124.1,RP1-122O8.7,1706.691425
ENSG00000228125.2,AKIRIN1P2,706.6301339
ENSG00000228126.1,FALEC,19213.84763
ENSG00000228127.1,RP11-12L8.1,865.5712958
ENSG00000228131.1,IGHD6-6,0
ENSG00000228132.2,RP11-279E1.1,0
ENSG00000228133.2,AC099684.1,0
ENSG00000228134.1,AC092578.1,0
ENSG00000228135.1,LINC01494,0
ENSG00000228136.1,RP11-216M21.5,0
ENSG00000228137.1,AP001469.7,10327.67119
ENSG00000228139.1,LINC01402,7218.264809
ENSG00000228140.1,RP3-467K16.4,4589.41124
ENSG00000228141.5,AC105339.1,0
ENSG00000228142.2,RP11-180I4.2,0
ENSG00000228143.2,RP11-308N19.5,0
ENSG00000228144.2,RP11-745O10.4,0
ENSG00000228146.5,CASP16,3524.905277
ENSG00000228149.1,RPL3P1,4323.806187
ENSG00000228150.1,RP11-84A14.4,34785.47432
ENSG00000228151.1,AC004941.3,129.0958898
ENSG00000228153.1,RP11-23I7.1,0
ENSG00000228154.3,RP11-302F12.2,0
ENSG00000228156.1,RP11-410N8.1,0
ENSG00000228157.4,AC007952.5,780.3277552
ENSG00000228158.2,TLE1P1,29404.93138
ENSG00000228159.1,AP001465.5,0
ENSG00000228160.1,RP13-57D9.3,0
ENSG00000228161.1,LL22NC03-23C6.15,0
ENSG00000228162.1,AC097713.3,0
ENSG00000228165.1,RP11-125K10.5,0
ENSG00000228166.1,MTND1P11,0
ENSG00000228167.1,RP11-489C13.1,0
ENSG00000228168.1,HNRNPA1P21,9639.876228
ENSG00000228169.3,PPIAP19,4093.284312
ENSG00000228170.1,RP1-40E16.11,0
ENSG00000228171.1,AC121251.1,0
ENSG00000228172.4,RP1-317E23.3,9662.085504
ENSG00000228173.1,AC091770.3,0
ENSG00000228174.6,RP11-244N9.6,0
ENSG00000228175.3,GEMIN8P4,38123.13191
ENSG00000228176.1,RP4-656G21.1,0
ENSG00000228181.1,RP11-455B2.9,0
ENSG00000228182.1,MTND2P25,0
ENSG00000228184.1,SNX19P1,0
ENSG00000228187.1,RP11-363H12.1,705.392603
ENSG00000228189.4,RP13-60M5.2,0
ENSG00000228190.2,RP11-104D3.1,0
ENSG00000228191.1,RP11-345I18.6,0
ENSG00000228192.6,RP11-342M1.3,7721.802391
ENSG00000228193.1,TCEB1P14,0
ENSG00000228194.1,CTA-415G2.2,0
ENSG00000228195.2,RPL5P27,0
ENSG00000228196.1,PTPN2P1,0
ENSG00000228198.2,OR2M3,0
ENSG00000228201.1,AL022341.3,17602.1748
ENSG00000228203.5,RNF144A-AS1,86.65644929
ENSG00000228204.2,RP4-724E13.2,7516.186605
ENSG00000228205.1,RP11-778D9.4,43469.33733
ENSG00000228206.2,AC016717.1,0
ENSG00000228207.1,AC007967.2,0
ENSG00000228208.5,C1orf143,0
ENSG00000228209.1,AC073091.2,0
ENSG00000228210.1,RPL7AL2,0
ENSG00000228211.2,HYALP1,0
ENSG00000228212.1,OFD1P17,133.4589716
ENSG00000228213.4,NLGN1-AS1,0
ENSG00000228214.5,LINC00693,525.5926616
ENSG00000228215.2,RP11-541F9.2,0
ENSG00000228216.1,RP11-367F23.1,2730.70628
ENSG00000228217.1,AL390877.1,40277.91763
ENSG00000228218.1,ATF4P3,762.8393491
ENSG00000228219.1,NPM1P30,0
ENSG00000228221.4,LINC00578,1305.60511
ENSG00000228222.1,AC074363.1,6102.714793
ENSG00000228223.2,HCG11,46068.67256
ENSG00000228224.3,NACAP1,10878.92309
ENSG00000228225.1,AC016908.1,0
ENSG00000228226.1,AC074019.1,0
ENSG00000228229.2,RP11-219C24.10,0
ENSG00000228231.2,RP11-124I4.2,0
ENSG00000228232.1,GAPDHP1,42482.18178
ENSG00000228234.1,GLRXP,0
ENSG00000228235.1,AP001476.4,0
ENSG00000228236.2,TXNP5,5114.656207
ENSG00000228237.4,EFCAB14-AS1,6896.903704
ENSG00000228238.1,GS1-304P7.2,0
ENSG00000228239.1,RP11-85G21.1,0
ENSG00000228240.1,TTTY17A,0
ENSG00000228241.1,MOB1AP1,0
ENSG00000228242.5,AC093495.4,13141.73651
ENSG00000228247.1,UBBP2,1743.632798
ENSG00000228248.1,NUTF2P3,0
ENSG00000228251.1,AC012442.6,12943.75425
ENSG00000228252.7,COL6A4P2,22916.38208
ENSG00000228253.1,MT-ATP8,53429533.35
ENSG00000228255.1,RP11-323I1.1,0
ENSG00000228257.1,AC010141.6,0
ENSG00000228259.3,RP11-1379J22.7,0
ENSG00000228261.1,RP11-127L20.3,8021.807495
ENSG00000228262.7,LINC01320,1101.584023
ENSG00000228264.1,PSMD8P1,0
ENSG00000228265.4,RALY-AS1,36707.29859
ENSG00000228271.1,RP11-513G11.2,227.4303649
ENSG00000228272.1,AC106874.1,0
ENSG00000228274.3,RP3-508I15.9,13913.75356
ENSG00000228275.1,ARMCX3-AS1,0
ENSG00000228277.1,AC112518.3,0
ENSG00000228278.3,ORM2,5829.698605
ENSG00000228280.1,RP11-367B6.2,928.0626182
ENSG00000228283.3,KATNBL1P6,0
ENSG00000228285.2,LYPLA2P1,1157.411426
ENSG00000228286.3,AP000593.5,0
ENSG00000228288.5,PCAT6,83271.2005
ENSG00000228289.1,RP4-640E24.1,0
ENSG00000228290.5,RP11-132M7.3,0
ENSG00000228291.1,RP11-445P17.6,0
ENSG00000228292.1,RP11-220I1.4,1567.234149
ENSG00000228293.1,RP4-686C3.7,0
ENSG00000228294.5,BMS1P17,0
ENSG00000228295.1,LINC00392,723.1223991
ENSG00000228296.1,TTTY4C,0
ENSG00000228300.12,C19orf24,483959.4754
ENSG00000228301.1,RPL7P55,0
ENSG00000228302.2,RP11-186N15.3,20058.72392
ENSG00000228303.1,RP11-10F11.2,0
ENSG00000228304.1,OR4K6P,0
ENSG00000228305.2,AC016734.2,15396.7575
ENSG00000228307.1,OR2S1P,1695.912321
ENSG00000228308.1,LINC01209,0
ENSG00000228309.5,LINC01350,0
ENSG00000228312.1,GAPDHP45,0
ENSG00000228314.1,CYP4F29P,0
ENSG00000228315.10,GUSBP11,6087.807398
ENSG00000228316.1,RP11-522L3.5,0
ENSG00000228317.1,RP11-235C23.5,3191.594107
ENSG00000228318.3,AP001610.5,721.8264809
ENSG00000228319.1,SPATA2P1,0
ENSG00000228322.1,RP11-358M14.2,922.7472539
ENSG00000228323.2,AC008753.6,3669.969716
ENSG00000228325.5,IGKV3D-7,1048.904105
ENSG00000228327.2,RP11-206L10.2,10092.41672
ENSG00000228328.2,RP11-516A11.1,322.7397246
ENSG00000228329.1,AC097495.3,0
ENSG00000228330.1,RP11-730A19.5,1015.83651
ENSG00000228331.2,RPL17P43,1374.672957
ENSG00000228334.1,AC024028.1,0
ENSG00000228335.1,AC073063.10,8626.242656
ENSG00000228336.1,OR9H1P,0
ENSG00000228337.1,RP11-804H8.5,0
ENSG00000228338.1,RP5-845O24.8,0
ENSG00000228339.1,AMD1P1,436.8537704
ENSG00000228340.4,MIR646HG,235.2224117
ENSG00000228341.1,CTB-20D2.1,0
ENSG00000228343.1,RP11-1148L6.5,187963.6156
ENSG00000228345.2,RP11-12D5.4,0
ENSG00000228347.1,FTLP17,767.1984311
ENSG00000228348.1,EFCAB14P1,0
ENSG00000228349.1,RPS26P4,1134.589229
ENSG00000228350.1,CELSR3-AS1,47264.90334
ENSG00000228351.1,AC018832.1,0
ENSG00000228352.2,RP11-537H15.3,12051.66039
ENSG00000228353.1,RP11-184A2.2,1286.834429
ENSG00000228354.1,RP11-552J9.9,1072.647607
ENSG00000228355.1,BX322559.3,0
ENSG00000228358.4,AC113617.1,0
ENSG00000228360.1,RP11-365F18.1,1464.65155
ENSG00000228361.2,RP11-503C24.3,2570.930913
ENSG00000228363.2,AC015971.2,6759.930232
ENSG00000228364.1,SAR1P1,0
ENSG00000228365.1,RP1-90J20.2,0
ENSG00000228366.1,RP11-18B3.3,0
ENSG00000228367.3,RP11-524L6.2,0
ENSG00000228368.1,AC106873.4,877.5145454
ENSG00000228369.2,TXNDC12-AS1,0
ENSG00000228372.6,RP11-85L21.4,0
ENSG00000228373.2,RP11-497K15.1,0
ENSG00000228374.1,AC012497.2,0
ENSG00000228375.1,RPS20P25,0
ENSG00000228376.3,GAS2L1P2,356.1265927
ENSG00000228379.1,AC010891.2,0
ENSG00000228380.1,AC016697.2,0
ENSG00000228382.1,ITPKB-IT1,0
ENSG00000228383.5,FAM197Y7,0
ENSG00000228384.4,AC007040.6,0
ENSG00000228386.2,RP5-1125A11.4,0
ENSG00000228389.1,AC068039.4,5556.896343
ENSG00000228391.1,AC011995.3,0
ENSG00000228392.1,RP11-343J18.1,0
ENSG00000228393.3,LINC01004,101139.9523
ENSG00000228395.1,RP11-216B9.6,11026.16103
ENSG00000228397.1,RP1-224A6.3,4584.47843
ENSG00000228398.3,HMGN2P25,1502.907374
ENSG00000228399.1,RP4-575N6.2,3522.849939
ENSG00000228400.1,AC079154.1,0
ENSG00000228401.4,RP11-251M1.1,5061.856794
ENSG00000228403.1,RP11-563N6.6,0
ENSG00000228404.1,AP001468.58,2169.367197
ENSG00000228407.2,RP4-800M22.1,22508.24809
ENSG00000228408.4,RP1-111D6.3,0
ENSG00000228409.4,CCT6P1,91754.60208
ENSG00000228410.4,TCEB1P24,0
ENSG00000228411.1,CDY4P,0
ENSG00000228412.5,RP4-625H18.2,13303.44085
ENSG00000228413.1,AC024937.2,8196.08789
ENSG00000228414.5,LINC01185,198.5111761
ENSG00000228415.2,PTMAP1,9051.217445
ENSG00000228417.1,RP11-549L6.3,1713.953942
ENSG00000228420.1,RP4-735C1.6,0
ENSG00000228421.2,AC005013.5,3424.992996
ENSG00000228422.3,LINC00687,0
ENSG00000228423.2,RP4-633I8.4,0
ENSG00000228426.1,RP11-402L1.11,0
ENSG00000228427.1,RP5-1091N2.9,2773.961269
ENSG00000228429.1,RP5-859M6.1,0
ENSG00000228430.7,RP11-15B24.5,0
ENSG00000228431.1,ARL5AP3,3130.408106
ENSG00000228432.1,DHFRP2,736.3421871
ENSG00000228433.1,OR7E23P,0
ENSG00000228434.1,AC004951.6,3885.329675
ENSG00000228436.2,RP5-864K19.4,8666.355228
ENSG00000228437.4,RP11-400N13.2,1769.161829
ENSG00000228438.1,RP5-859I17.2,0
ENSG00000228439.4,TSTD3,33076.46043
ENSG00000228440.1,MTND5P6,0
ENSG00000228444.2,RP11-173B14.4,28404.08064
ENSG00000228445.1,UGT1A2P,1395.308925
ENSG00000228446.2,AC073052.1,5641.164934
ENSG00000228450.2,RP1-154J13.3,0
ENSG00000228451.3,SDAD1P1,13197.55335
ENSG00000228452.1,RP5-994D16.9,24133.46304
ENSG00000228453.1,RPS15AP9,0
ENSG00000228459.3,LINC01546,597.5952171
ENSG00000228460.1,CYP2C59P,0
ENSG00000228462.1,RP11-445N18.3,0
ENSG00000228463.7,AP006222.2,1324.261328
ENSG00000228464.1,RP11-617O8.1,0
ENSG00000228465.1,TRAPPC2P10,0
ENSG00000228466.1,TUBB4AP1,0
