gene_id,gene_name,CPT0019990006,CPT0017440009,CPT0077290006
ENSG00000178202.11,KDELC2,372572.2629,397823.7387,366286.8054
ENSG00000178209.13,PLEC,365574.1301,486294.2889,295265.2422
ENSG00000178217.12,SH2D4B,1957.0237,1225.6689,1317.414
ENSG00000178222.11,RNF212,3640.9064,22446.4252,2611.1048
ENSG00000178226.9,PRSS36,11739.947,11770.6718,9784.2242
ENSG00000178229.7,ZNF543,168327.4286,134457.1221,152233.2754
ENSG00000178233.16,TMEM151B,1147.0164,870.7486,1340.077
ENSG00000178234.11,GALNT11,560106.0166,357509.0693,468233.5609
ENSG00000178235.7,SLITRK1,0,0,0
ENSG00000178252.16,WDR6,281074.8715,290815.1697,391703.6844
ENSG00000178257.3,PRM3,0,1401.361,0
ENSG00000178279.3,TNP2,0,0,0
ENSG00000178287.16,SPAG11A,0,0,0
ENSG00000178295.13,GEN1,32969.0181,59734.2124,36140.4456
ENSG00000178297.11,TMPRSS9,2306.7843,4815.7378,4733.3261
ENSG00000178301.3,AQP11,32310.385,23558.7734,39037.4116
ENSG00000178307.8,TMEM11,77411.5538,68054.7318,71376.6998
ENSG00000178338.9,ZNF354B,136767.7055,165102.0004,193268.0165
ENSG00000178342.4,KCNG2,4212.6398,5496.5501,2658.5926
ENSG00000178343.4,SHISA3,44187.0333,4220.4358,11399.7841
ENSG00000178358.4,OR2D3,4255.9474,5553.0567,19045.6424
ENSG00000178363.4,CALML3,0,0,378.2369
ENSG00000178372.7,CALML5,0,0,0
ENSG00000178381.10,ZFAND2A,122780.6294,107842.7465,102170.2297
ENSG00000178385.12,PLEKHM3,123847.291,175215.8741,128613.466
ENSG00000178386.11,ZNF223,25306.8423,18205.4853,16638.2201
ENSG00000178394.4,HTR1A,0,0,574.5292
ENSG00000178395.6,CCDC185,0,0,508.7968
ENSG00000178397.11,FAM220A,115747.9962,105934.7001,126979.1054
ENSG00000178401.13,DNAJC22,271994.6538,286406.1641,369719.6284
ENSG00000178403.3,NEUROG2,0,0,0
ENSG00000178404.8,KIAA1731NL,5572.6214,24775.3308,10041.4494
ENSG00000178409.12,BEND3,9238.9031,13205.8655,8098.9377
ENSG00000178425.12,NT5DC1,132164.2264,108202.1717,129829.289
ENSG00000178445.8,GLDC,63940.9015,88309.8215,73284.9854
ENSG00000178449.7,COX14,403184.5746,230361.2851,373517.0563
ENSG00000178460.16,MCMDC2,10750.3864,6358.8354,9621.7362
ENSG00000178462.10,TUBAL3,0,0,581.2395
ENSG00000178467.16,P4HTM,101763.149,91525.5078,132120.9594
ENSG00000178473.6,UCN3,4743.608,1485.4427,2612.6715
ENSG00000178498.14,DTX3,89974.1843,121830.2863,278335.4911
ENSG00000178502.5,KLHL11,171271.5196,149354.621,189015.7613
ENSG00000178522.13,AMBN,283.3414,0,260.0967
ENSG00000178531.5,CTXN1,6255.3072,2798.3221,1230.4575
ENSG00000178537.8,SLC25A20,235505.0585,215246.7873,211175.5637
ENSG00000178538.8,CA8,3051.3958,6575.7102,3433.5644
ENSG00000178562.16,CD28,46843.7358,45247.4653,31555.295
ENSG00000178567.7,EPM2AIP1,109769.634,129277.0183,122113.293
ENSG00000178568.12,ERBB4,2928.5578,5748.776,1685.2062
ENSG00000178573.6,MAF,396080.3872,345552.8027,471674.0872
ENSG00000178585.13,CTNNBIP1,91888.7585,89687.1041,82159.4798
ENSG00000178586.4,OR6B3,0,0,0
ENSG00000178591.6,DEFB125,0,0,0
ENSG00000178597.5,PSAPL1,0,221.048,1360.7664
ENSG00000178602.6,OTOS,0,0,9721.5682
ENSG00000178605.11,GTPBP6,188015.8794,157364.7084,220719.6129
ENSG00000178607.14,ERN1,59731.7353,121690.3506,82054.8142
ENSG00000178623.10,GPR35,4474.2225,16229.2419,7084.8627
ENSG00000178645.11,C10orf53,131.889,0,0
ENSG00000178662.14,CSRNP3,23512.2885,9599.518,10937.2478
ENSG00000178665.13,ZNF713,21363.5765,16024.9216,15620.8464
ENSG00000178685.12,PARP10,346748.0727,337813.2492,300286.1575
ENSG00000178690.2,DYNAP,0,0,0
ENSG00000178691.9,SUZ12,107986.4571,164449.1891,110700.3302
ENSG00000178694.8,NSUN3,71520.3078,89311.0868,99035.7805
ENSG00000178695.5,KCTD12,449168.2398,496531.5809,377651.691
ENSG00000178700.6,DHFRL1,89557.364,61598.5238,91743.518
ENSG00000178718.6,RPP25,41819.6729,36246.9446,27934.762
ENSG00000178719.15,GRINA,618114.4592,720677.7616,671829.8031
ENSG00000178726.6,THBD,364757.9411,139108.8674,90035.1127
ENSG00000178732.5,GP5,4187.9052,1681.316,4583.6341
ENSG00000178734.5,LMO7DN,975.5492,509.1492,2686.5516
ENSG00000178741.10,COX5A,432875.2407,277507.2188,323297.2617
ENSG00000178750.2,STX19,11797.5743,46692.6709,26623.077
ENSG00000178752.14,FAM132B,1912.3168,2827.8304,2486.8653
ENSG00000178761.13,FAM219B,121901.1623,101364.9348,100670.8325
ENSG00000178764.7,ZHX2,423303.6441,167191.0443,148915.625
ENSG00000178772.6,CPN2,35530.0625,981.1378,25194.8502
ENSG00000178773.13,CPNE7,7657.005,13450.8587,39258.6459
ENSG00000178776.4,C5orf46,360853.0362,27008.0484,122150.8733
ENSG00000178789.7,CD300LB,63620.1542,22281.6399,39382.18
ENSG00000178795.8,GDPD4,2678.3232,9132.5835,8031.4242
ENSG00000178796.11,RIIAD1,251.7616,2890.7332,462.2152
ENSG00000178802.16,MPI,181791.3398,113148.5698,180386.4253
ENSG00000178804.6,H1FOO,1351.0276,0,0
ENSG00000178809.10,TRIM73,1540.1325,1500.4471,659.7655
ENSG00000178814.14,OPLAH,89754.0275,62320.4932,116871.5271
ENSG00000178821.11,TMEM52,6785.0855,3354.8266,3933.7588
ENSG00000178826.9,TMEM139,137646.0352,171022.8837,346046.5003
ENSG00000178828.6,RNF186,132517.4328,161616.1616,74826.9105
ENSG00000178852.14,EFCAB13,101100.2782,65366.6015,128597.3181
ENSG00000178860.8,MSC,225214.7437,97295.4399,133291.9939
ENSG00000178878.11,APOLD1,1172102.767,677278.1785,598645.5266
ENSG00000178882.12,FAM101A,23342.082,1228.4846,2160.7207
ENSG00000178896.6,EXOSC4,96288.1621,76014.1234,82075.3933
ENSG00000178904.17,DPY19L3,62937.1753,74127.4605,88163.4242
ENSG00000178913.7,TAF7,714729.1537,697388.8722,538845.4976
ENSG00000178917.13,ZNF852,33112.156,44960.1941,34720.297
ENSG00000178919.8,FOXE1,1644.2315,686.5131,301.8685
ENSG00000178921.12,PFAS,104768.4212,94025.2379,102148.9536
ENSG00000178922.15,HYI,141061.7441,81536.7067,127200.8658
ENSG00000178927.15,C17orf62,143921.3549,190885.7477,175454.2153
ENSG00000178928.7,TPRX1,0,286.3504,0
ENSG00000178934.4,LGALS7B,0,922.6352,0
ENSG00000178935.5,ZNF552,82271.2071,86472.7411,83738.3491
ENSG00000178950.15,GAK,96155.4849,111974.2459,91404.7117
ENSG00000178951.7,ZBTB7A,74373.1446,90294.1566,49469.622
ENSG00000178952.7,TUFM,789306.2909,810289.0223,704765.5369
ENSG00000178965.12,ERICH3,1750.688,135.3633,7380.596
ENSG00000178966.14,RMI1,30677.2253,57943.7001,24882.5853
ENSG00000178971.12,CTC1,95994.7059,140253.3409,106480.3354
ENSG00000178974.8,FBXO34,209072.2553,168491.5364,238067.2806
ENSG00000178980.13,SEPW1,486028.2171,426574.1824,457974.837
ENSG00000178982.8,EIF3K,815602.1912,608192.6782,682581.4277
ENSG00000178988.10,MRFAP1L1,635817.5478,453809.5472,680013.6626
ENSG00000178996.11,SNX18,177354.1076,241347.6906,220989.0482
ENSG00000178997.10,EXD1,155.4856,0,428.1898
ENSG00000178999.11,AURKB,16764.5584,34202.9636,5829.2536
ENSG00000179002.5,TAS1R2,0,0,0
ENSG00000179008.7,C14orf39,328.6564,1372.2334,0
ENSG00000179010.13,MRFAP1,1295621.382,775899.0145,1053137.85
ENSG00000179021.8,C3orf38,128478.3992,150508.9115,138821.6461
ENSG00000179023.8,KLHDC7A,156442.2553,54278.5657,265177.2662
ENSG00000179029.13,TMEM107,177986.5305,58985.646,131996.4903
ENSG00000179041.3,RRS1,104103.5657,74533.3481,49619.3172
ENSG00000179044.14,EXOC3L1,168901.4271,126482.2806,63682.2747
ENSG00000179046.7,TRIML2,0,0,171.3227
ENSG00000179051.12,RCC2,335662.5759,434616.1855,302299.8918
ENSG00000179055.6,OR13D1,546.8136,4566.2022,1505.8625
ENSG00000179057.12,IGSF22,5996.8769,8223.4793,4209.6338
ENSG00000179058.6,C9orf50,9838.5943,14671.0386,5805.9366
ENSG00000179059.8,ZFP42,0,223.7112,0
ENSG00000179071.4,CCDC89,87481.2691,91735.5525,98067.6963
ENSG00000179083.6,FAM133A,0,0,463.6507
ENSG00000179085.7,DPM3,232452.0442,119408.5741,165497.1952
ENSG00000179088.13,C12orf42,3486.5228,4973.7157,2667.0799
ENSG00000179091.4,CYC1,642440.6404,449468.6252,623866.2577
ENSG00000179094.12,PER1,227790.7384,445505.5113,149551.3739
ENSG00000179097.5,HTR1F,26467.5197,24032.0023,12148.0902
ENSG00000179104.7,TMTC2,102794.3214,171478.2302,162793.6342
ENSG00000179111.7,HES7,1523.6428,636.1639,1118.9171
ENSG00000179115.9,FARSA,342474.8601,251335.6783,325537.7905
ENSG00000179119.13,SPTY2D1,195273.9208,214121.4268,174033.0695
ENSG00000179133.10,C10orf67,6462.7584,5325.758,24510.8706
ENSG00000179134.13,SAMD4B,119752.993,188570.2811,102664.9849
ENSG00000179142.2,CYP11B2,0,0,0
ENSG00000179144.4,GIMAP7,615460.4759,563427.4555,374011.4076
ENSG00000179148.8,ALOXE3,0,158.0258,0
ENSG00000179151.10,EDC3,69494.8331,120162.7926,73316.5888
ENSG00000179152.17,TCAIM,76811.5042,68561.6162,66648.1931
ENSG00000179163.11,FUCA1,1504143.172,552088.3132,1940549.918
ENSG00000179165.10,PXT1,5940.7614,1691.2061,4213.9862
ENSG00000179168.13,GGN,6978.7449,4127.9159,2562.4894
ENSG00000179172.8,HNRNPCL1,473.9658,3463.1469,0
ENSG00000179178.9,TMEM125,53256.8682,48048.1688,179828.4444
ENSG00000179195.14,ZNF664,271238.6069,321455.4152,310058.9912
ENSG00000179213.12,SIGLECL1,726.3713,252.7338,666.7813
ENSG00000179218.12,CALR,4492200.261,3138367.068,3241676.442
ENSG00000179222.16,MAGED1,217814.8721,150124.5243,186482.8995
ENSG00000179240.7,RP11-111M22.2,21582.2923,25073.2757,18192.499
ENSG00000179241.11,LDLRAD3,86722.4857,73379.2441,53452.6882
ENSG00000179242.14,CDH4,57380.169,95055.3977,79400.1909
ENSG00000179256.2,SMCO3,15150.6871,8472.1064,13162.6984
ENSG00000179262.8,RAD23A,397463.6011,383097.4215,525521.4208
ENSG00000179270.6,C2orf71,0,0,143.6915
ENSG00000179271.2,GADD45GIP1,232868.0285,132039.3477,146321.3307
ENSG00000179284.5,DAND5,1995.3083,1487.6742,2093.2771
ENSG00000179292.4,TMEM151A,444.3661,0,203.9556
ENSG00000179295.14,PTPN11,456297.6603,437479.4255,482649.5984
ENSG00000179299.15,NSUN7,57549.3558,35942.1829,83331.3992
ENSG00000179300.3,ZCCHC5,644.9014,0,591.995
ENSG00000179304.15,FAM156B,510.9811,266.6863,117.2653
ENSG00000179314.12,WSCD1,26136.3294,65161.8979,138026.8404
ENSG00000179331.2,RAB39A,29550.3448,50651.1596,30552.5515
ENSG00000179335.17,CLK3,82810.6843,96496.0062,91915.7321
ENSG00000179344.15,HLA-DQB1,3824214.734,773011.7604,518378.7372
ENSG00000179348.10,GATA2,44170.1287,67292.9845,31288.7768
ENSG00000179361.16,ARID3B,33629.8287,40746.8496,23636.8538
ENSG00000179363.6,TMEM31,781.9134,2448.5319,1435.5338
ENSG00000179364.12,PACS2,75372.8345,116307.4089,80009.4972
ENSG00000179387.8,ELMOD2,123518.4841,118351.2488,189317.1621
ENSG00000179388.8,EGR3,223003.3135,32431.9098,24431.5724
ENSG00000179397.16,C1orf101,19311.619,17415.2982,19174.464
ENSG00000179399.12,GPC5,0,2734.9922,2705.8738
ENSG00000179403.11,VWA1,751522.368,476632.066,228615.2003
ENSG00000179407.3,DNAJB8,0,0,0
ENSG00000179409.9,GEMIN4,78095.0799,84203.4964,76685.6098
ENSG00000179412.10,HNRNPCL4,0,0,0
ENSG00000179431.6,FJX1,85965.7937,38075.8364,30925.4989
ENSG00000179454.12,KLHL28,74713.5879,78281.8718,90324.1544
ENSG00000179455.7,MKRN3,695.2767,27163.565,911.7681
ENSG00000179456.10,ZBTB18,189161.3877,213423.0471,269828.8954
ENSG00000179468.5,OR9A2,2741.9699,3434.5495,2013.6196
ENSG00000179476.6,C14orf28,28726.8186,18452.7039,35024.9434
ENSG00000179477.8,ALOX12B,2571.8357,4250.5136,6295.5939
ENSG00000179520.9,SLC17A8,266.4948,139.0864,611.5804
ENSG00000179526.15,SHARPIN,221311.5563,173363.9154,212543.5924
ENSG00000179528.14,LBX2,11913.6241,13181.8269,12904.7816
ENSG00000179532.11,DNHD1,41933.4076,71922.3957,32956.2103
ENSG00000179542.14,SLITRK4,69733.2725,109383.505,18875.4815
ENSG00000179546.4,HTR1D,0,1047.9313,1290.2081
ENSG00000179562.2,GCC1,136629.6073,171449.9291,135165.2769
ENSG00000179564.3,LSMEM2,3048.1015,795.4178,2798.0417
ENSG00000179580.8,RNF151,0,2430.172,0
ENSG00000179583.16,CIITA,158276.6882,478171.4663,111655.151
ENSG00000179588.7,ZFPM1,10154.8924,16240.1915,11374.3144
ENSG00000179593.14,ALOX15B,1691.9077,4513.234,13632.8299
ENSG00000179598.5,PLD6,33798.2069,44563.2799,24697.9099
ENSG00000179600.3,GPHB5,0,0,0
ENSG00000179603.16,GRM8,13223.6246,93768.9994,10196.5806
ENSG00000179604.9,CDC42EP4,147225.221,172426.458,101647.3736
ENSG00000179615.1,OR2AP1,0,0,0
ENSG00000179626.3,OR6C4,0,0,0
ENSG00000179627.9,ZBTB42,47375.3423,58276.5213,69180.5963
ENSG00000179630.9,LACC1,207050.6696,88930.6772,160894.6246
ENSG00000179632.8,MAF1,599406.8554,478691.2407,672677.7162
ENSG00000179636.13,TPPP2,0,480.1431,0
ENSG00000179639.9,FCER1A,68405.6774,5610.2555,241307.6813
ENSG00000179673.4,RPRML,5728.7855,1087.2407,478.0735
ENSG00000179674.3,ARL14,2199.5091,459.1786,4845.7585
ENSG00000179695.1,OR6C2,0,0,0
ENSG00000179698.12,KIAA1875,3872.3331,6957.5769,5302.846
ENSG00000179709.7,NLRP8,0,151.0364,132.8252
ENSG00000179715.11,PCED1B,73491.4973,91237.2727,31735.2759
ENSG00000179750.14,APOBEC3B,6304.7954,25697.5313,6889.9564
ENSG00000179751.6,SYCN,0,0,0
ENSG00000179761.10,PIPOX,238687.9762,17273.4402,35788.2565
ENSG00000179772.7,FOXS1,47472.0436,55858.9507,36446.6678
ENSG00000179774.8,ATOH7,5769.253,4817.6519,2118.3823
ENSG00000179776.16,CDH5,545594.3495,888877.7456,434774.4296
ENSG00000179796.10,LRRC3B,2784.3862,726.5999,479.2427
ENSG00000179813.5,FAM216B,172.0777,538.8547,315.9216
ENSG00000179817.4,MRGPRX4,0,0,0
ENSG00000179820.14,MYADM,493799.9107,455454.9092,241574.3567
ENSG00000179826.6,MRGPRX3,0,0,0
ENSG00000179832.16,MROH1,49180.7252,63052.6336,69396.4646
ENSG00000179833.4,SERTAD2,162949.0586,290932.7292,181063.0458
ENSG00000179841.8,AKAP5,14094.4263,42554.2147,26432.7783
ENSG00000179846.8,NKPD1,1792.2952,873.0561,1316.2073
ENSG00000179855.5,GIPC3,35322.645,60993.9547,28808.6956
ENSG00000179862.6,CITED4,114625.1778,147189.7592,109192.1961
ENSG00000179869.13,ABCA13,984.8321,373.8138,1945.0527
ENSG00000179873.13,NLRP11,7260.6245,4133.885,11269.8722
ENSG00000179886.5,TIGD5,32844.4249,37701.0308,39941.3967
ENSG00000179889.17,PDXDC1,372995.7941,407904.765,382988.2048
ENSG00000179902.11,C1orf194,2765.5043,5773.3804,3384.8375
ENSG00000179909.14,ZNF154,64266.6302,128029.4008,152470.622
ENSG00000179912.18,R3HDM2,103685.4205,154570.6522,97775.0868
ENSG00000179913.9,B3GNT3,26964.9685,66363.9746,161233.9621
ENSG00000179914.4,ITLN1,3070.7105,0,0
ENSG00000179915.19,NRXN1,752.456,0,115.121
ENSG00000179918.16,SEPHS2,311728.1235,281133.5622,195617.5022
ENSG00000179919.3,OR10A7,0,0,0
ENSG00000179921.13,GPBAR1,11629.9453,7504.4652,7570.1476
ENSG00000179922.5,ZNF784,52276.4962,47349.3871,45702.7077
ENSG00000179930.5,ZNF648,311.9939,0,1002.3952
ENSG00000179933.5,C14orf119,177304.6076,139330.9657,165317.5682
ENSG00000179934.6,CCR8,4750.8062,3155.7204,5946.9001
ENSG00000179938.12,GOLGA8J,209.4308,437.2164,0
ENSG00000179941.6,BBS10,112421.5301,106274.2288,163228.3753
ENSG00000179943.7,FIZ1,16263.7988,25552.239,32706.491
ENSG00000179950.12,PUF60,220493.8138,198606.7512,200478.2191
ENSG00000179954.13,SSC5D,4047.0487,7311.4487,6144.1002
ENSG00000179958.7,DCTPP1,157700.2124,140933.8389,149720.4516
ENSG00000179965.10,ZNF771,10502.0805,7800.0892,11216.365
ENSG00000179979.8,CRIPAK,21676.5142,46725.506,22253.0376
ENSG00000179981.9,TSHZ1,106340.223,125780.992,126894.875
ENSG00000179988.12,PSTK,13956.3491,12819.7732,11274.0318
ENSG00000180008.8,SOCS4,103614.4616,132029.9739,116333.0639
ENSG00000180011.6,ZADH2,97628.6514,126527.5912,127542.6963
ENSG00000180016.2,OR1E1,0,0,0
ENSG00000180035.9,ZNF48,42722.8796,66495.7773,53732.8264
ENSG00000180043.10,FAM71E2,0,0,0
ENSG00000180044.4,C3orf80,2649.6491,921.9194,2837.6571
ENSG00000180053.7,NKX2-6,0,0,576.7487
ENSG00000180061.8,TMEM150B,37217.8,36073.7973,25928.4383
ENSG00000180071.17,ANKRD18A,23778.0856,17728.6104,34772.6255
ENSG00000180083.9,WFDC11,0,0,0
ENSG00000180089.5,TMEM86B,6719.8102,6788.0091,4775.6371
ENSG00000180090.4,OR3A1,1178.5361,0,540.9258
ENSG00000180096.10,1-Sep,47379.836,85244.7532,39899.4645
ENSG00000180098.8,TRNAU1AP,155017.2798,120186.1286,204844.1086
ENSG00000180104.14,EXOC3,220262.961,172763.0454,327238.5369
ENSG00000180113.14,TDRD6,11962.6437,16627.2312,18147.9668
ENSG00000180116.14,C12orf40,3450.6713,5602.927,7625.6688
ENSG00000180138.7,CSNK1A1L,2129.3003,2222.6075,2823.3357
ENSG00000180155.17,LYNX1,14798.7373,25286.2238,19641.544
ENSG00000180176.13,TH,0,0,0
ENSG00000180182.9,MED14,165004.4585,188357.0832,150331.4272
ENSG00000180185.10,FAHD1,322921.2309,216633.1648,343369.8518
ENSG00000180190.10,TDRP,150934.175,193399.4542,177745.5422
ENSG00000180198.14,RCC1,87112.5541,60823.681,90852.1556
ENSG00000180205.3,WFDC9,0,0,0
ENSG00000180209.10,MYLPF,6104.3749,1061.9787,3268.7579
ENSG00000180210.13,F2,47101.237,1165.0531,5532.716
ENSG00000180219.1,FAM71C,12677.7942,6616.6711,5527.924
ENSG00000180228.11,PRKRA,187770.3238,186349.3662,194906.2188
ENSG00000180233.10,ZNRF2,134145.5376,186966.4303,154243.7532
ENSG00000180245.4,RRH,4694.7048,12251.0735,9696.5126
ENSG00000180251.4,SLC9A4,635.5884,0,1750.3382
ENSG00000180257.11,ZNF816,86502.7729,114168.1611,137974.3114
ENSG00000180259.8,PRNT,0,0,0
ENSG00000180263.12,FGD6,220404.916,217226.0237,140674.3054
ENSG00000180264.9,GPR144,0,107.1361,94.2182
ENSG00000180269.7,GPR139,0,0,305.2186
ENSG00000180287.15,PLD5,59.6368,62.2501,328.4658
ENSG00000180304.13,OAZ2,187221.3211,198446.3095,135486.9907
ENSG00000180305.4,WFDC10A,0,0,0
ENSG00000180316.10,PNPLA1,9757.0121,4397.8824,6513.8673
ENSG00000180318.3,ALX1,3939.3284,0,0
ENSG00000180329.12,CCDC43,210347.0302,144225.8164,253488.6142
ENSG00000180332.6,KCTD4,31742.7494,34726.7024,30539.5377
ENSG00000180336.16,C17orf104,3306.0341,2967.7795,3702.4732
ENSG00000180340.6,FZD2,19675.1922,17442.6979,9649.0707
ENSG00000180346.3,TIGD2,56445.5436,48206.47,86737.1189
ENSG00000180347.12,CCDC129,4242.1446,3772.0322,1081.7022
ENSG00000180353.9,HCLS1,464618.3799,479494.9413,253520.957
ENSG00000180354.14,MTURN,96992.6949,186294.34,107274.7221
ENSG00000180357.8,ZNF609,134083.6881,205744.6012,113074.833
ENSG00000180370.9,PAK2,295510.89,482543.7981,315937.4001
ENSG00000180376.15,CCDC66,59644.4591,70144.5677,81986.0645
ENSG00000180383.3,DEFB124,0,1630.1154,2150.3469
ENSG00000180386.7,KRTAP9-7,0,0,0
ENSG00000180389.6,ATP5EP2,5914.1087,0,4071.6958
ENSG00000180398.10,MCFD2,684428.0835,663864.4983,719901.2642
ENSG00000180423.4,HARBI1,21597.4939,27008.0484,22770.0893
ENSG00000180424.6,DEFB123,0,0,0
ENSG00000180425.9,C11orf71,82684.7693,73631.5654,106973.6566
ENSG00000180432.5,CYP8B1,6152.4841,1337.9353,3882.8263
ENSG00000180433.4,OR6K6,0,0,0
ENSG00000180438.13,TPRXL,1095.883,653.6601,287.4226
ENSG00000180440.3,SERTM1,0,185.275,1466.4199
ENSG00000180447.6,GAS1,24565.4124,9037.7127,20886.5847
ENSG00000180448.9,HMHA1,241454.0571,195360.2372,120288.4326
ENSG00000180475.4,OR10Q1,4940.3053,0,7558.3552
ENSG00000180479.12,ZNF571,41550.5205,33892.7942,48498.1875
ENSG00000180481.9,GLIPR1L2,8561.0234,8779.3973,10891.8757
ENSG00000180483.6,DEFB119,0,0,0
ENSG00000180488.13,FAM73A,150585.0791,146593.4034,198033.6339
ENSG00000180509.10,KCNE1,7871.4167,5304.2238,5213.4526
ENSG00000180525.11,PRR26,79287.5582,132174.9997,57977.7423
ENSG00000180530.8,NRIP1,580703.6479,542916.1971,408484.9302
ENSG00000180532.9,ZSCAN4,1518.6295,3962.9417,1626.3851
ENSG00000180535.3,BHLHA15,22826.3843,21592.9008,6548.0488
ENSG00000180537.11,RNF182,8211.429,4648.8181,19036.0903
ENSG00000180543.4,TSPYL5,134101.1958,53715.406,136480.2324
ENSG00000180549.7,FUT7,1762.3311,3219.2256,3235.5064
ENSG00000180573.9,HIST1H2AC,2015862.762,1236087.779,985234.0205
ENSG00000180574.3,EIF2S3L,2819.148,51496.9804,4960.0861
ENSG00000180592.15,SKIDA1,3610.357,12651.6107,7180.7038
ENSG00000180596.7,HIST1H2BC,3815362.396,1404936.657,1062611.7
ENSG00000180611.6,MB21D2,111210.002,106380.2761,121945.3542
ENSG00000180613.9,GSX2,295.5519,617.0063,271.3054
ENSG00000180616.7,SSTR2,42264.7497,54786.576,18367.2267
ENSG00000180626.9,ZNF594,132399.687,117739.6404,130387.7437
ENSG00000180628.13,PCGF5,231366.5384,331211.1498,366767.9892
ENSG00000180638.16,SLC47A2,8337.2934,4262.5167,16009.4948
ENSG00000180644.6,PRF1,276978.7837,385722.6802,118570.3305
ENSG00000180658.3,OR2A4,179372.4435,64958.2643,119852.4527
ENSG00000180660.7,MAB21L1,13723.2516,10596.2885,7765.536
ENSG00000180667.9,YOD1,48098.0463,79910.027,72358.2986
ENSG00000180694.12,TMEM64,129653.2309,94339.5271,256282.1507
ENSG00000180697.7,C3orf22,3904.2041,2716.859,7406.7504
ENSG00000180708.4,OR10K2,0,0,0
ENSG00000180720.7,CHRM4,1506.9039,3539.1089,0
ENSG00000180730.4,SHISA2,5970.9751,4362.8386,5115.7203
ENSG00000180739.13,S1PR5,45846.9881,22022.2433,11359.4411
ENSG00000180745.4,CLRN3,793566.0864,287288.737,840953.6251
ENSG00000180758.11,GPR157,42279.2164,42251.6081,57583.8236
ENSG00000180767.8,CHST13,57591.4844,34209.1882,47901.4107
ENSG00000180772.6,AGTR2,790.0527,0,362.6192
ENSG00000180773.13,SLC36A4,39908.0205,57485.1739,69545.3486
ENSG00000180776.14,ZDHHC20,260515.4785,289200.2829,306827.1861
ENSG00000180777.12,ANKRD30B,856.4187,99.3275,0
ENSG00000180785.8,OR51E1,37014.318,46034.7477,22700.0232
ENSG00000180787.5,ZFP3,96111.3658,76012.6633,92843.6841
ENSG00000180801.12,ARSJ,116248.6098,111881.2706,133545.7862
ENSG00000180806.4,HOXC9,37632.435,42820.3841,61621.0778
ENSG00000180815.13,MAP3K15,12927.8587,212.5097,2055.7501
ENSG00000180817.10,PPA1,330575.6284,272671.0839,201091.3246
ENSG00000180818.4,HOXC10,165568.4024,98392.2553,182696.4596
ENSG00000180822.10,PSMG4,27866.0788,50417.7889,24326.0829
ENSG00000180828.2,BHLHE22,1047.0257,1821.5115,1441.6949
ENSG00000180834.6,MAP6D1,10401.2667,8636.2945,18444.9397
ENSG00000180855.14,ZNF443,68647.0549,105972.0083,81046.9097
ENSG00000180871.6,CXCR2,27307.6783,5149.1668,16010.8
ENSG00000180872.4,DEFB112,0,0,0
ENSG00000180875.4,GREM2,2457.1207,427.4655,2380.8517
ENSG00000180878.2,C11orf42,4984.5268,21852.3964,19217.5484
ENSG00000180879.12,SSR4,378992.5755,231457.2095,411424.6032
ENSG00000180881.18,CAPS2,37443.9381,54896.3113,54604.7944
ENSG00000180884.9,ZNF792,111856.8308,133598.622,117736.8243
ENSG00000180891.11,CUEDC1,80633.6807,77881.1968,79078.1678
ENSG00000180900.15,SCRIB,79611.7155,104403.2052,82869.6179
ENSG00000180901.9,KCTD2,124004.149,172996.8078,191038.2993
ENSG00000180902.15,D2HGDH,112574.2013,136416.4809,87303.513
ENSG00000180914.9,OXTR,8701.1684,4475.4143,10302.5148
ENSG00000180917.15,CMTR2,89641.8033,163943.3421,157408.1141
ENSG00000180919.3,OR56B4,494.1258,37651.8452,1360.7664
ENSG00000180921.6,FAM83H,68360.3075,43296.9492,65339.891
ENSG00000180929.5,GPR62,3117.6611,1627.1394,715.4737
ENSG00000180934.5,OR56A1,531.4967,20527.1255,0
ENSG00000180938.5,ZNF572,55793.5205,31024.207,70681.7377
ENSG00000180953.10,ST20,45848.9991,57061.614,47267.662
ENSG00000180957.16,PITPNB,171025.149,340009.6871,173600.7862
ENSG00000180964.15,TCEAL8,920461.8054,570351.6342,1000597.579
ENSG00000180974.3,OR52E4,552.6534,9229.935,0
ENSG00000180979.8,LRRC57,45319.7549,61951.4169,48556.9208
ENSG00000180988.2,OR52N2,1099.9671,12055.7665,0
ENSG00000180992.6,MRPL14,349018.7483,221809.5821,290962.7858
ENSG00000180998.10,GPR137C,6066.4258,5852.5433,4387.4993
ENSG00000180999.9,C1orf105,2639.921,4477.8561,10299.2266
ENSG00000181001.1,OR52N1,2955.519,13574.1386,0
ENSG00000181004.8,BBS12,119253.6414,82582.3018,190773.7375
ENSG00000181007.8,ZFP82,34354.1873,36176.2481,53047.0464
ENSG00000181009.4,OR52N5,11010.3087,0,0
ENSG00000181013.3,C17orf47,5362.5338,3078.6376,984.5206
ENSG00000181016.8,LSMEM1,20863.0907,35531.4217,30642.443
ENSG00000181019.11,NQO1,300535.4096,184607.5638,233004.6886
ENSG00000181023.6,OR56B1,12844.2309,6703.5361,0
ENSG00000181026.14,AEN,189460.5543,220668.9498,94816.7906
ENSG00000181027.9,FKRP,41563.7527,62914.2415,55534.0518
ENSG00000181029.8,TRAPPC5,6928.3955,8070.4946,9033.05
